tingkat setelah parent,parent,similarity 
5,kepegawaian,"[('kearsipan', 0.732502818107605), ('kasubag', 0.7168246507644653), ('kasubbag', 0.7143504023551941), ('setda', 0.7015163898468018), ('pertanahan', 0.6831785440444946), ('ketatausahaan', 0.6817981004714966), ('personalia', 0.6732287406921387), ('kesekretariatan', 0.6722864508628845), ('kesra', 0.6704939007759094), ('depdagri', 0.6664260029792786)]"
5,kearsipan,"[('kehumasan', 0.7440670728683472), ('kepegawaian', 0.7325028777122498), ('persandian', 0.7009316682815552), ('pertanahan', 0.6804880499839783), ('litbang', 0.6467182636260986), ('keolahragaan', 0.6321690082550049), ('ketatausahaan', 0.6307494044303894), ('keprotokolan', 0.6285789012908936), ('pengkajian', 0.6226029992103577), ('keimigrasian', 0.6213701367378235)]"
5,bappenas,"[('balitbang', 0.7254557013511658), ('kesra', 0.723499596118927), ('ukp', 0.7210336327552795), ('menko', 0.7190810441970825), ('polhukam', 0.7107771039009094), ('bppt', 0.7078526020050049), ('depdagri', 0.704910397529602), ('bkkbn', 0.7048690319061279), ('bkpm', 0.7030909061431885), ('menneg', 0.7027349472045898)]"
5,kehutanan,"[('perikanan', 0.6854466199874878), ('pertanian', 0.6673962473869324), ('perindustrian', 0.6619914174079895), ('esdm', 0.6606609225273132), ('pertanahan', 0.6359249949455261), ('agraria', 0.6331104636192322), ('ketenagakerjaan', 0.6307045221328735), ('hortikultura', 0.626818835735321), ('pupr', 0.6208108067512512), ('kelautan', 0.6187516450881958)]"
5,ketenagakerjaan,"[('perburuhan', 0.7097743153572083), ('pendayagunaan', 0.6525771617889404), ('kominfo', 0.6487637758255005), ('pupr', 0.641029417514801), ('agraria', 0.6404765248298645), ('bpjs', 0.6336919665336609), ('kehutanan', 0.6307045221328735), ('esdm', 0.6242077946662903), ('pertanahan', 0.6236851215362549), ('keimigrasian', 0.6178998947143555)]"
5,persandian,"[('kearsipan', 0.7009316682815552), ('kepegawaian', 0.6395447254180908), ('brti', 0.6310731768608093), ('ketatausahaan', 0.6272279024124146), ('keimigrasian', 0.6251815557479858), ('kopkamtib', 0.6211181282997131), ('kehumasan', 0.6199066042900085), ('pertanahan', 0.6177957653999329), ('hankam', 0.6132606267929077), ('binbangkum', 0.6116897463798523)]"
5,perpajakan,"[('perizinan', 0.6732296943664551), ('akuntansi', 0.6582860946655273), ('kepabeanan', 0.6501076817512512), ('keimigrasian', 0.6464456915855408), ('penganggaran', 0.6395989656448364), ('pengurusan', 0.6380143761634827), ('kepegawaian', 0.6248468160629272), ('audit', 0.6245903372764587), ('penjaminan', 0.6235523819923401), ('akuntabilitas', 0.6197534799575806)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,ketenagakerjaan,"[('perburuhan', 0.7097743153572083), ('pendayagunaan', 0.6525771617889404), ('kominfo', 0.6487637758255005), ('pupr', 0.641029417514801), ('agraria', 0.6404765248298645), ('bpjs', 0.6336919665336609), ('kehutanan', 0.6307045221328735), ('esdm', 0.6242077946662903), ('pertanahan', 0.6236851215362549), ('keimigrasian', 0.6178998947143555)]"
5,kehakiman,"[('esdm', 0.6784086227416992), ('perburuhan', 0.6533243656158447), ('pupr', 0.6177223920822144), ('agraria', 0.6061147451400757), ('lhk', 0.5854976177215576), ('lpnd', 0.5658724904060364), ('ptip', 0.5628630518913269), ('yudisial', 0.5570526719093323), ('polkam', 0.5556320548057556), ('perdama', 0.5402897596359253)]"
5,kompartimen,"[('menko', 0.6740626096725464), ('kesra', 0.6468724012374878), ('dep', 0.6401824951171875), ('polhukam', 0.6333562731742859), ('pxmenteri', 0.6236479878425598), ('kadis', 0.6235790848731995), ('kuntjoro', 0.6160727739334106), ('laoly', 0.6113473773002625), ('věra', 0.6091687083244324), ('dahuri', 0.609063446521759)]"
5,pendayagunaan,"[('aparatur', 0.7909769415855408), ('ristek', 0.6730058193206787), ('meneg', 0.666279137134552), ('bappenas', 0.6572778224945068), ('pupr', 0.6571658253669739), ('esdm', 0.6544564366340637), ('ketenagakerjaan', 0.6525771021842957), ('polkam', 0.6502931714057922), ('agraria', 0.6487390995025635), ('kesra', 0.6445273756980896)]"
5,polkam,"[('polhukam', 0.8379629254341125), ('menko', 0.7947311401367188), ('kemenko', 0.7846066951751709), ('ekuin', 0.7505887150764465), ('kemhan', 0.7262418270111084), ('kesra', 0.7232875823974609), ('dephan', 0.7232174873352051), ('ryamizard', 0.7223348617553711), ('esdm', 0.7190279364585876), ('ryacudu', 0.7182359099388123)]"
5,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
5,kriminologi,"[('sosiologi', 0.713288426399231), ('antropologi', 0.6835570335388184), ('parapsikologi', 0.6697878837585449), ('bioetika', 0.6640908122062683), ('epistemologi', 0.6564841866493225), ('humaniora', 0.6444244980812073), ('psikologi', 0.6418727040290833), ('etologi', 0.6365522146224976), ('linguistika', 0.6275366544723511), ('semiotika', 0.6249872446060181)]"
5,advokasi,"[('sosialisasi', 0.7162981033325195), ('pemberdayaan', 0.6801813840866089), ('pendampingan', 0.6705227494239807), ('antikorupsi', 0.6628415584564209), ('konsultasi', 0.6559163331985474), ('penegakan', 0.6438527703285217), ('lsm', 0.6370508670806885), ('kaderisasi', 0.6305513978004456), ('penyadaran', 0.6275671720504761), ('penyuluhan', 0.6270552277565002)]"
5,pertanahan,"[('agraria', 0.738410472869873), ('bpn', 0.7117873430252075), ('penyehatan', 0.6938632130622864), ('kepegawaian', 0.6831785440444946), ('kearsipan', 0.6804880499839783), ('bappenas', 0.6422092914581299), ('kehutanan', 0.6359249353408813), ('ketenagakerjaan', 0.6236850619316101), ('persandian', 0.6177957653999329), ('perpajakan', 0.6104491353034973)]"
5,sentralisasi,"[('desentralisasi', 0.7648800611495972), ('konsolidasi', 0.6884262561798096), ('birokrasi', 0.6838011145591736), ('liberalisasi', 0.6690158247947693), ('rasionalisasi', 0.6340042948722839), ('otokrasi', 0.6329666972160339), ('kebijakannya', 0.6321043372154236), ('demokratisasi', 0.6263632774353027), ('reorganisasi', 0.604536771774292), ('deregulasi', 0.5972729325294495)]"
5,demokratisasi,"[('liberalisasi', 0.6749383211135864), ('desentralisasi', 0.6600554585456848), ('modernisasi', 0.6504852175712585), ('dekolonisasi', 0.6486612558364868), ('sentralisasi', 0.6263633370399475), ('industrialisasi', 0.6238621473312378), ('pelembagaan', 0.623050332069397), ('demokrasi', 0.6212357878684998), ('terpimpin', 0.6089797616004944), ('reformasi', 0.5981907844543457)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,penganggaran,"[('ketatausahaan', 0.6670243144035339), ('fasilitasi', 0.6655161380767822), ('akuntabilitas', 0.662700891494751), ('desentralisasi', 0.6495981216430664), ('perpajakan', 0.6395989060401917), ('audit', 0.6348297595977783), ('kepegawaian', 0.6325222849845886), ('penjaminan', 0.6315538287162781), ('keimigrasian', 0.6296206116676331), ('penyusunan', 0.6283277869224548)]"
5,dekonsentrasi,"[('pembantuan', 0.7693303227424622), ('desentralisasi', 0.6412281394004822), ('sinodal', 0.6349355578422546), ('penganggaran', 0.6252224445343018), ('pendelegasian', 0.6116790771484375), ('keimigrasian', 0.5788599848747253), ('binbangkum', 0.5708823204040527), ('pengoordinasian', 0.5637583136558533), ('ketatausahaan', 0.5533859133720398), ('ditama', 0.548099935054779)]"
5,konsolidasi,"[('reorganisasi', 0.7418913841247559), ('sentralisasi', 0.6884263157844543), ('restrukturisasi', 0.6844428777694702), ('pembenahan', 0.6713892221450806), ('mobilisasi', 0.6509660482406616), ('desentralisasi', 0.6403847336769104), ('nasionalisasi', 0.6266080141067505), ('privatisasi', 0.6112553477287292), ('perluasan', 0.6056689620018005), ('pemulihan', 0.6024347543716431)]"
5,birokrasi,"[('sentralisasi', 0.6838011145591736), ('desentralisasi', 0.6359955072402954), ('aparatur', 0.6213721632957458), ('politik', 0.5987081527709961), ('pemerintahan', 0.5978898406028748), ('agraria', 0.5897793173789978), ('kebijakan', 0.5892515778541565), ('administrasi', 0.5751615166664124), ('birokrat', 0.5740874409675598), ('tersentralisasi', 0.5723247528076172)]"
5,penerapan,"[('implementasi', 0.7392134666442871), ('penerapannya', 0.6639871597290039), ('perumusan', 0.6476014852523804), ('menerapkan', 0.6399189829826355), ('standardisasi', 0.6372429728507996), ('desentralisasi', 0.6277856230735779), ('formulasi', 0.6273902654647827), ('penggunaan', 0.6224961876869202), ('metodologi', 0.6201616525650024), ('standarisasi', 0.6102994680404663)]"
5,perumusan,"[('penyusunan', 0.7543902397155762), ('penyiapan', 0.7284381985664368), ('pelaksanaan', 0.6579467058181763), ('penerapan', 0.6476015448570251), ('fasilitasi', 0.6440278887748718), ('pengkajian', 0.6343361139297485), ('desentralisasi', 0.6249943971633911), ('penganggaran', 0.6234247088432312), ('evaluasi', 0.6182400584220886), ('penguatan', 0.6139881610870361)]"
5,rasionalisasi,"[('modernisasi', 0.6629361510276794), ('liberalisasi', 0.6528223752975464), ('reorganisasi', 0.6430386900901794), ('reorientasi', 0.6340946555137634), ('sentralisasi', 0.6340043544769287), ('desentralisasi', 0.6238749027252197), ('nasionalisasi', 0.6224831938743591), ('restrukturisasi', 0.6171797513961792), ('deregulasi', 0.615260899066925), ('privatisasi', 0.6117560267448425)]"
5,aparatur,"[('pendayagunaan', 0.7909769415855408), ('kepegawaian', 0.656753659248352), ('birokrasi', 0.6213721036911011), ('akuntabilitas', 0.6106234788894653), ('agraria', 0.6004793643951416), ('meneg', 0.5930382013320923), ('bappenas', 0.5869921445846558), ('administrasi', 0.5802532434463501), ('depdagri', 0.5797793865203857), ('fasilitasi', 0.5719826817512512)]"
5,ristek,"[('esdm', 0.7607740163803101), ('menristek', 0.7430641651153564), ('bppt', 0.6975775361061096), ('pupr', 0.6961344480514526), ('ditjen', 0.6735257506370544), ('pendayagunaan', 0.6730057001113892), ('bappenas', 0.6681452989578247), ('kominfo', 0.6597896814346313), ('balitbang', 0.6588529944419861), ('depdagri', 0.6581031680107117)]"
5,meneg,"[('kemenko', 0.7173821330070496), ('polhukam', 0.6990159153938293), ('menneg', 0.6932643055915833), ('menko', 0.6931842565536499), ('bappenas', 0.6849781274795532), ('pendayagunaan', 0.6662790775299072), ('polkam', 0.6661562919616699), ('neg', 0.6506174802780151), ('wilopo', 0.635971188545227), ('suwirjo', 0.6353699564933777)]"
5,bappenas,"[('balitbang', 0.7254557013511658), ('kesra', 0.723499596118927), ('ukp', 0.7210336327552795), ('menko', 0.7190810441970825), ('polhukam', 0.7107771039009094), ('bppt', 0.7078526020050049), ('depdagri', 0.704910397529602), ('bkkbn', 0.7048690319061279), ('bkpm', 0.7030909061431885), ('menneg', 0.7027349472045898)]"
5,pupr,"[('esdm', 0.8274357318878174), ('ptip', 0.7048047184944153), ('ristek', 0.6961344480514526), ('kirmanto', 0.6850465536117554), ('lhk', 0.6834155917167664), ('supeno', 0.6661791801452637), ('pendayagunaan', 0.6571657657623291), ('perhubungan', 0.6499090790748596), ('sandjojo', 0.6480913758277893), ('ketenagakerjaan', 0.6410292983055115)]"
5,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
5,ketenagakerjaan,"[('perburuhan', 0.7097743153572083), ('pendayagunaan', 0.6525771617889404), ('kominfo', 0.6487637758255005), ('pupr', 0.641029417514801), ('agraria', 0.6404765248298645), ('bpjs', 0.6336919665336609), ('kehutanan', 0.6307045221328735), ('esdm', 0.6242077946662903), ('pertanahan', 0.6236851215362549), ('keimigrasian', 0.6178998947143555)]"
5,polkam,"[('polhukam', 0.8379629254341125), ('menko', 0.7947311401367188), ('kemenko', 0.7846066951751709), ('ekuin', 0.7505887150764465), ('kemhan', 0.7262418270111084), ('kesra', 0.7232875823974609), ('dephan', 0.7232174873352051), ('ryamizard', 0.7223348617553711), ('esdm', 0.7190279364585876), ('ryacudu', 0.7182359099388123)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,kesra,"[('trantib', 0.8229082822799683), ('menko', 0.7831960916519165), ('kasi', 0.7819994688034058), ('ekbang', 0.7713024020195007), ('kaur', 0.767521858215332), ('kabid', 0.7599408030509949), ('kasubbag', 0.7467656135559082), ('kadis', 0.7461102604866028), ('kamituwo', 0.7457519769668579), ('mpd', 0.7396707534790039)]"
5,perburuhan,"[('agraria', 0.7257033586502075), ('ketenagakerjaan', 0.709774374961853), ('kehakiman', 0.6533244252204895), ('kompartimen', 0.6054619550704956), ('pendayagunaan', 0.597711980342865), ('polkam', 0.579020082950592), ('esdm', 0.5754075646400452), ('kriminologi', 0.5718454122543335), ('advokasi', 0.5652036666870117), ('pertanahan', 0.5624125599861145)]"
5,pendayagunaan,"[('aparatur', 0.7909769415855408), ('ristek', 0.6730058193206787), ('meneg', 0.666279137134552), ('bappenas', 0.6572778224945068), ('pupr', 0.6571658253669739), ('esdm', 0.6544564366340637), ('ketenagakerjaan', 0.6525771021842957), ('polkam', 0.6502931714057922), ('agraria', 0.6487390995025635), ('kesra', 0.6445273756980896)]"
5,kominfo,"[('ristek', 0.6597896814346313), ('perpres', 0.6491438746452332), ('ketenagakerjaan', 0.6487637162208557), ('esdm', 0.6418195366859436), ('dirjen', 0.6415989398956299), ('ptip', 0.6350347399711609), ('ppk', 0.6344768404960632), ('menhub', 0.6269126534461975), ('dikti', 0.6263369917869568), ('menkes', 0.6253142356872559)]"
5,pupr,"[('esdm', 0.8274357318878174), ('ptip', 0.7048047184944153), ('ristek', 0.6961344480514526), ('kirmanto', 0.6850465536117554), ('lhk', 0.6834155917167664), ('supeno', 0.6661791801452637), ('pendayagunaan', 0.6571657657623291), ('perhubungan', 0.6499090790748596), ('sandjojo', 0.6480913758277893), ('ketenagakerjaan', 0.6410292983055115)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,bpjs,"[('jamsostek', 0.6723122596740723), ('askes', 0.6585792303085327), ('ketenagakerjaan', 0.6336919069290161), ('jamkesmas', 0.6289728283882141), ('depkes', 0.595676064491272), ('tabungan', 0.5478016138076782), ('jkn', 0.5339863300323486), ('posyandu', 0.5286709070205688), ('jaminan', 0.5281412601470947), ('kesehatan', 0.5232288837432861)]"
5,kehutanan,"[('perikanan', 0.6854466199874878), ('pertanian', 0.6673962473869324), ('perindustrian', 0.6619914174079895), ('esdm', 0.6606609225273132), ('pertanahan', 0.6359249949455261), ('agraria', 0.6331104636192322), ('ketenagakerjaan', 0.6307045221328735), ('hortikultura', 0.626818835735321), ('pupr', 0.6208108067512512), ('kelautan', 0.6187516450881958)]"
5,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
5,pertanahan,"[('agraria', 0.738410472869873), ('bpn', 0.7117873430252075), ('penyehatan', 0.6938632130622864), ('kepegawaian', 0.6831785440444946), ('kearsipan', 0.6804880499839783), ('bappenas', 0.6422092914581299), ('kehutanan', 0.6359249353408813), ('ketenagakerjaan', 0.6236850619316101), ('persandian', 0.6177957653999329), ('perpajakan', 0.6104491353034973)]"
5,keimigrasian,"[('kepabeanan', 0.7305169701576233), ('pengurusan', 0.7125518321990967), ('ppns', 0.6735130548477173), ('perizinan', 0.6658462285995483), ('perpajakan', 0.6464456915855408), ('perundangan', 0.6374386548995972), ('penganggaran', 0.6296206116676331), ('persandian', 0.6251815557479858), ('kearsipan', 0.6213701963424683), ('kepegawaian', 0.6211320161819458)]"
5,perikanan,"[('kelautan', 0.7626697421073914), ('pertanian', 0.7081509828567505), ('budidaya', 0.6936100721359253), ('kehutanan', 0.685446560382843), ('perindustrian', 0.614126980304718), ('agrikultur', 0.5992118716239929), ('peternakan', 0.5981404185295105), ('tambak', 0.5945210456848145), ('pariwisata', 0.5937452912330627), ('agribisnis', 0.5771161317825317)]"
5,pertanian,"[('agrikultur', 0.7290756106376648), ('peternakan', 0.7134352922439575), ('perikanan', 0.7081509828567505), ('kehutanan', 0.6673961281776428), ('pertaniannya', 0.6631674766540527), ('perladangan', 0.6601596474647522), ('perkebunan', 0.6594017744064331), ('budidaya', 0.6512464284896851), ('hortikultura', 0.6496056318283081), ('agribudaya', 0.6378735899925232)]"
5,perindustrian,"[('kehutanan', 0.6619913578033447), ('esdm', 0.6239385008811951), ('perikanan', 0.6141269207000732), ('ketenagakerjaan', 0.607202410697937), ('kelautan', 0.6009437441825867), ('koperasi', 0.5970751047134399), ('pertambangan', 0.591930091381073), ('perhubungan', 0.587820291519165), ('perkayuan', 0.5857855081558228), ('perminyakan', 0.58030766248703)]"
5,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
5,pertanahan,"[('agraria', 0.738410472869873), ('bpn', 0.7117873430252075), ('penyehatan', 0.6938632130622864), ('kepegawaian', 0.6831785440444946), ('kearsipan', 0.6804880499839783), ('bappenas', 0.6422092914581299), ('kehutanan', 0.6359249353408813), ('ketenagakerjaan', 0.6236850619316101), ('persandian', 0.6177957653999329), ('perpajakan', 0.6104491353034973)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,ketenagakerjaan,"[('perburuhan', 0.7097743153572083), ('pendayagunaan', 0.6525771617889404), ('kominfo', 0.6487637758255005), ('pupr', 0.641029417514801), ('agraria', 0.6404765248298645), ('bpjs', 0.6336919665336609), ('kehutanan', 0.6307045221328735), ('esdm', 0.6242077946662903), ('pertanahan', 0.6236851215362549), ('keimigrasian', 0.6178998947143555)]"
5,hortikultura,"[('agronomi', 0.7926431894302368), ('holtikultura', 0.7549017071723938), ('agribisnis', 0.7344377040863037), ('bioteknologi', 0.7297312617301941), ('agroindustri', 0.7162479162216187), ('perbenihan', 0.7089052200317383), ('budidaya', 0.6968018412590027), ('pembibitan', 0.6902018785476685), ('agro', 0.6839808225631714), ('agrikultur', 0.6769667863845825)]"
5,pupr,"[('esdm', 0.8274357318878174), ('ptip', 0.7048047184944153), ('ristek', 0.6961344480514526), ('kirmanto', 0.6850465536117554), ('lhk', 0.6834155917167664), ('supeno', 0.6661791801452637), ('pendayagunaan', 0.6571657657623291), ('perhubungan', 0.6499090790748596), ('sandjojo', 0.6480913758277893), ('ketenagakerjaan', 0.6410292983055115)]"
5,kelautan,"[('perikanan', 0.7626696825027466), ('oseanografi', 0.6855286359786987), ('perkapalan', 0.6609415411949158), ('maritim', 0.6409863829612732), ('nautika', 0.6377354264259338), ('kemaritiman', 0.623934268951416), ('kehutanan', 0.618751585483551), ('perminyakan', 0.6175495982170105), ('keteknikan', 0.6045092344284058), ('perindustrian', 0.6009436845779419)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,redistribusi,"[('penyitaan', 0.610684871673584), ('pengembalian', 0.6085411906242371), ('perampasan', 0.5963816046714783), ('penghapusan', 0.583207905292511), ('pencabutan', 0.5799441337585449), ('penghindaran', 0.5714804530143738), ('reklamasi', 0.5688899755477905), ('nasionalisasi', 0.5663447976112366), ('eksploitasi', 0.5656074285507202), ('reboisasi', 0.5573716163635254)]"
5,reforma,"[('agraria', 0.6027520895004272), ('partido', 0.564081072807312), ('democrática', 0.5628930926322937), ('sentralisme', 0.5549815893173218), ('elecciones', 0.5512593984603882), ('republicana', 0.5431914925575256), ('dpn', 0.5425315499305725), ('démocratie', 0.5333250761032104), ('liberasi', 0.5325145721435547), ('democrático', 0.5319344401359558)]"
5,reformasi,"[('pembaharuan', 0.6558517813682556), ('modernisasi', 0.6340170502662659), ('liberalisasi', 0.6325421929359436), ('sekularisasi', 0.6149300336837769), ('pembaruan', 0.6076962351799011), ('demokratisasi', 0.5981907248497009), ('sentralisasi', 0.5820080637931824), ('desentralisasi', 0.5786107182502747), ('pemberlakuan', 0.5772731900215149), ('kebijakan', 0.5753434300422668)]"
5,emansipasi,"[('feminisme', 0.5645700097084045), ('feminis', 0.5615066289901733), ('kesetaraan', 0.5548366904258728), ('memperjuangkan', 0.5165210962295532), ('demokratisasi', 0.5100437998771667), ('pembebasan', 0.508000910282135), ('sekularisme', 0.5070077180862427), ('demokrasi', 0.5012325048446655), ('republikanisme', 0.49225106835365295), ('zionisme', 0.4916693866252899)]"
5,desentralisasi,"[('sentralisasi', 0.7648801207542419), ('demokratisasi', 0.66005539894104), ('agraria', 0.6499947905540466), ('penganggaran', 0.6495980620384216), ('dekonsentrasi', 0.6412280797958374), ('konsolidasi', 0.6403847336769104), ('birokrasi', 0.6359955668449402), ('penerapan', 0.6277855634689331), ('perumusan', 0.6249943971633911), ('rasionalisasi', 0.6238749027252197)]"
5,yasan,"[('tataguna', 0.6661468148231506), ('perswahan', 0.6497201323509216), ('teririgasi', 0.6103298664093018), ('sepetak', 0.5890456438064575), ('perhutanan', 0.5885285139083862), ('berhektar', 0.5844371318817139), ('suboptimal', 0.5555910468101501), ('redistribusi', 0.5415728688240051), ('pesawahan', 0.5382082462310791), ('reboisasi', 0.5347039103507996)]"
5,ulayat,"[('lungguh', 0.6714646816253662), ('pertuanan', 0.6141676306724548), ('sareal', 0.6042367815971375), ('kesulungan', 0.6011180281639099), ('penatagunaan', 0.6006489992141724), ('perdikan', 0.598472535610199), ('grogot', 0.5938956141471863), ('pelungguh', 0.5922067761421204), ('liatnya', 0.5742534399032593), ('pusako', 0.5713703632354736)]"
5,masyumi,"[('pni', 0.8651752471923828), ('partindo', 0.8082826733589172), ('psii', 0.7989907264709473), ('murba', 0.7363871335983276), ('gerindo', 0.7229293584823608), ('masjumi', 0.7195367217063904), ('parpol', 0.6949348449707031), ('pkb', 0.6849837303161621), ('ormas', 0.6841360926628113), ('pesindo', 0.6661389470100403)]"
5,dpp,"[('ketum', 0.7561193704605103), ('dpw', 0.7477373480796814), ('golkar', 0.7238494157791138), ('knpi', 0.7156410813331604), ('wasekjen', 0.7144296169281006), ('sekjen', 0.7106061577796936), ('dpd', 0.6938103437423706), ('sekber', 0.6934604048728943), ('pkb', 0.6922066807746887), ('pdi', 0.6876211762428284)]"
5,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
5,perburuhan,"[('agraria', 0.7257033586502075), ('ketenagakerjaan', 0.709774374961853), ('kehakiman', 0.6533244252204895), ('kompartimen', 0.6054619550704956), ('pendayagunaan', 0.597711980342865), ('polkam', 0.579020082950592), ('esdm', 0.5754075646400452), ('kriminologi', 0.5718454122543335), ('advokasi', 0.5652036666870117), ('pertanahan', 0.5624125599861145)]"
5,pupr,"[('esdm', 0.8274357318878174), ('ptip', 0.7048047184944153), ('ristek', 0.6961344480514526), ('kirmanto', 0.6850465536117554), ('lhk', 0.6834155917167664), ('supeno', 0.6661791801452637), ('pendayagunaan', 0.6571657657623291), ('perhubungan', 0.6499090790748596), ('sandjojo', 0.6480913758277893), ('ketenagakerjaan', 0.6410292983055115)]"
5,agraria,"[('pertanahan', 0.738410472869873), ('perburuhan', 0.7257034778594971), ('desentralisasi', 0.6499947905540466), ('pendayagunaan', 0.6487390995025635), ('ketenagakerjaan', 0.6404765248298645), ('kehutanan', 0.6331104040145874), ('landreform', 0.6172792315483093), ('kehakiman', 0.6061148047447205), ('reforma', 0.602752149105072), ('aparatur', 0.6004793047904968)]"
5,lhk,"[('ptip', 0.7119114995002747), ('esdm', 0.7082047462463379), ('pupr', 0.6834155917167664), ('kominfo', 0.5896003842353821), ('kehakiman', 0.5854976177215576), ('ristek', 0.5712910890579224), ('skb', 0.5639181733131409), ('pendayagunaan', 0.5616587996482849), ('supeno', 0.5570122599601746), ('boneoge', 0.5505656599998474)]"
5,lpnd,"[('lpnk', 0.6794091463088989), ('nonkementerian', 0.6324468851089478), ('strahan', 0.6317999958992004), ('kuathan', 0.6261211633682251), ('caquetá', 0.6251161098480225), ('malanville', 0.6237966418266296), ('pupr', 0.6182417869567871), ('boquerón', 0.6124579310417175), ('отдел', 0.6055705547332764), ('phka', 0.6039528250694275)]"
5,ptip,"[('esdm', 0.7298355102539062), ('lhk', 0.7119116187095642), ('pupr', 0.7048047780990601), ('supeno', 0.678169310092926), ('rudiantara', 0.6640255451202393), ('kominfo', 0.6350347995758057), ('skb', 0.6324571967124939), ('pehubungan', 0.62517249584198), ('puod', 0.6210776567459106), ('menpangab', 0.6205933094024658)]"
5,yudisial,"[('legislatif', 0.6826298832893372), ('legislasi', 0.6667061448097229), ('yudikatif', 0.6520370244979858), ('arbitrasi', 0.6361862421035767), ('ombudsman', 0.5931835174560547), ('peradilan', 0.5900587439537048), ('litigasi', 0.586776077747345), ('penuntutan', 0.5726953148841858), ('arbitrase', 0.572502613067627), ('audit', 0.5689808130264282)]"
