tingkat setelah parent,parent,similarity
4,tangggal,"[('tangal', 0.7773376107215881), ('tanggl', 0.7432627081871033), ('男はつらいよ', 0.7380276918411255), ('kornoš', 0.7263671159744263), ('colleverde', 0.7211417555809021), ('gnosca', 0.7168575525283813), ('taggal', 0.7151368260383606), ('caussols', 0.7128646969795227), ('ondřejov', 0.7057201266288757), ('casulli', 0.703597366809845)]"
4,pertanggal,"[('tertanggal', 0.7550228834152222), ('tangal', 0.753525972366333), ('tgl', 0.7168019413948059), ('nauchnyj', 0.676564633846283), ('女子高生は異常', 0.661679208278656), ('gblb', 0.6580464243888855), ('tanggl', 0.634564220905304), ('tanggal', 0.62667316198349), ('dibulan', 0.6172895431518555), ('ユラユラ', 0.6162258982658386)]"
4,lpei,"[('panja', 0.621443510055542), ('diundangkan', 0.5817553400993347), ('jda', 0.576773464679718), ('otsus', 0.573822557926178), ('yougov', 0.5727759599685669), ('depinitip', 0.5714260935783386), ('menkumham', 0.5709658861160278), ('bapmi', 0.5670230388641357), ('bpmigas', 0.5623949766159058), ('ruuk', 0.5619192123413086)]"
4,tgl,"[('tangal', 0.7518423795700073), ('pertanggal', 0.7168018221855164), ('tertanggal', 0.7018176913261414), ('tanggl', 0.7013661861419678), ('tangggal', 0.6709455847740173), ('tmt', 0.6670511960983276), ('女子高生は異常', 0.6455724835395813), ('gblb', 0.6415558457374573), ('dkkt', 0.6403536200523376), ('tanggal', 0.6335408091545105)]"
4,staatsblad,"[('staatblad', 0.8530908226966858), ('besluit', 0.8284127712249756), ('kepres', 0.8043988347053528), ('staatblaad', 0.789128839969635), ('keppres', 0.7718314528465271), ('ordonantie', 0.7707224488258362), ('rijksblad', 0.7672488689422607), ('stbl', 0.7593290209770203), ('permendagri', 0.750851571559906), ('ordonnantie', 0.7451958656311035)]"
4,tangani,"[('ditanda', 0.8149688243865967), ('ditandatangani', 0.7614341378211975), ('menanda', 0.7056461572647095), ('tandatangani', 0.6407769322395325), ('dinegosiasikan', 0.6352176666259766), ('ditandangani', 0.6255959868431091), ('dirundingkan', 0.6249215602874756), ('dilanggar', 0.6186263561248779), ('diratifikasi', 0.6096690893173218), ('meratifikasi', 0.6042308211326599)]"
4,ditanda,"[('tangani', 0.8149688243865967), ('menanda', 0.7862240076065063), ('ditandatangani', 0.7484891414642334), ('ditandangani', 0.6172094345092773), ('kesepahaman', 0.5988274216651917), ('meratifikasi', 0.5988235473632812), ('dirundingkan', 0.596449613571167), ('diratifikasi', 0.5960720181465149), ('tanganinya', 0.5930334329605103), ('nota', 0.5782796144485474)]"
4,ditandangani,"[('ditandatangani', 0.6849769353866577), ('tangani', 0.6255959868431091), ('ditanda', 0.6172093749046326), ('meratifikasi', 0.6162139773368835), ('diratifikasi', 0.5801336765289307), ('dinegosiasikan', 0.5435875654220581), ('menanda', 0.5430789589881897), ('roijen', 0.5413888692855835), ('bongaya', 0.5285681486129761), ('giyanti', 0.5271873474121094)]"
4,digagas,"[('diprakarsai', 0.8554274439811707), ('dipelopori', 0.8226367235183716), ('diinisiasi', 0.7966264486312866), ('dimotori', 0.7809044122695923), ('dirintis', 0.7658138275146484), ('dicetuskan', 0.758865475654602), ('dicanangkan', 0.7296057939529419), ('difasilitasi', 0.7246789932250977), ('diusung', 0.7171057462692261), ('diarsiteki', 0.7065207958221436)]"
4,diinisiasi,"[('difasilitasi', 0.8570679426193237), ('diprakarsai', 0.8228493332862854), ('dipelopori', 0.8150539994239807), ('dimotori', 0.8070709109306335), ('dikoordinasi', 0.8041764497756958), ('digagas', 0.796626627445221), ('disokong', 0.7761562466621399), ('diorganisir', 0.7527500987052917), ('dikoordinasikan', 0.7511155009269714), ('dibawahi', 0.7503657341003418)]"
4,diprakarsai,"[('dipelopori', 0.8564435243606567), ('digagas', 0.8554275035858154), ('diinisiasi', 0.8228493332862854), ('dimotori', 0.8028426170349121), ('difasilitasi', 0.7790189385414124), ('diketuai', 0.763193666934967), ('dirintis', 0.7497758865356445), ('diarsiteki', 0.733715832233429), ('dicanangkan', 0.7240433692932129), ('dikoordinasi', 0.7210361361503601)]"
4,difasilitasi,"[('diinisiasi', 0.8570678234100342), ('dikoordinasikan', 0.8329388499259949), ('dikoordinasi', 0.8318232893943787), ('dibawahi', 0.7960239052772522), ('disokong', 0.7927719354629517), ('dikoordinir', 0.7915553450584412), ('dijembatani', 0.7868260741233826), ('diprakarsai', 0.7790189981460571), ('dimotori', 0.7758245468139648), ('diinisiasikan', 0.7706934809684753)]"
4,dirintis,"[('digagas', 0.7658138871192932), ('diprakarsai', 0.7497759461402893), ('diinisiasi', 0.747519314289093), ('dipelopori', 0.740927517414093), ('dicanangkan', 0.7107464075088501), ('dibina', 0.6926314830780029), ('difasilitasi', 0.6787089109420776), ('digulirkan', 0.6747453212738037), ('dimotori', 0.672840416431427), ('digeluti', 0.6656613349914551)]"
4,digulirkan,"[('diperjuangkan', 0.7261492013931274), ('dicanangkan', 0.6964550018310547), ('dirintis', 0.6747453808784485), ('diupayakan', 0.6579492688179016), ('digalakkan', 0.6371840834617615), ('direalisasikan', 0.6301978230476379), ('dibenahi', 0.6265519857406616), ('didengungkan', 0.6207321286201477), ('diaturkan', 0.6205788254737854), ('dirundingkan', 0.6099207401275635)]"
4,dikoordinasikan,"[('difasilitasi', 0.8329388499259949), ('dikoordinasi', 0.8053391575813293), ('dibawahi', 0.7793968915939331), ('dikoordinir', 0.7612990140914917), ('diurus', 0.7556306719779968), ('disokong', 0.7529616355895996), ('diinisiasi', 0.7511153817176819), ('dipantau', 0.7380399107933044), ('diawasi', 0.7373356223106384), ('dibina', 0.7359408140182495)]"
4,diamanatkan,"[('disyaratkan', 0.7718666791915894), ('dimandatkan', 0.7657522559165955), ('digariskan', 0.7363918423652649), ('dipersyaratkan', 0.725405752658844), ('dicanangkan', 0.682371973991394), ('diatur', 0.6817218661308289), ('dikoordinasikan', 0.677821934223175), ('dijamin', 0.677547037601471), ('dicontohkan', 0.676850438117981), ('dipatuhi', 0.6610375642776489)]"
4,dibiayai,"[('didanai', 0.9175419211387634), ('dikelola', 0.7742017507553101), ('difasilitasi', 0.752989649772644), ('diurus', 0.7451778650283813), ('ditanggung', 0.7376445531845093), ('disponsori', 0.7337334752082825), ('disubsidi', 0.7098209857940674), ('diprakarsai', 0.6955287456512451), ('diinisiasi', 0.6917411684989929), ('disokong', 0.6870571970939636)]"
4,dibekukan,"[('dibubarkan', 0.6637288331985474), ('dilikuidasi', 0.6617693305015564), ('dihentikan', 0.6471997499465942), ('ditangguhkan', 0.6432420611381531), ('dicabut', 0.6366382241249084), ('dilepaskan', 0.6347875595092773), ('dilepas', 0.6316891312599182), ('ditiadakan', 0.6300466656684875), ('dihapuskan', 0.6259109377861023), ('dicairkan', 0.619333028793335)]"
4,dihentikan,"[('dibatalkan', 0.803784191608429), ('ditunda', 0.7760801315307617), ('terhenti', 0.7074155807495117), ('ditutup', 0.7050009369850159), ('tertunda', 0.6735244393348694), ('ditangguhkan', 0.6653663516044617), ('ditiadakan', 0.664191484451294), ('dibekukan', 0.6471997499465942), ('menghentikan', 0.6376445889472961), ('dinonaktifkan', 0.6301172375679016)]"
4,ditutup,"[('dibongkar', 0.7534541487693787), ('dibuka', 0.7327539324760437), ('dihentikan', 0.7050009965896606), ('direnovasi', 0.6711559295654297), ('dinonaktifkan', 0.6710031032562256), ('dikosongkan', 0.650999903678894), ('diruntuhkan', 0.621431827545166), ('penutupan', 0.6214196681976318), ('ditiadakan', 0.6186179518699646), ('dibukanya', 0.612626850605011)]"
4,dipersatukan,"[('disatukan', 0.8016273975372314), ('dipertemukan', 0.6890242099761963), ('ditundukkan', 0.6842032670974731), ('ditaklukan', 0.6713948249816895), ('dipulihkan', 0.6698236465454102), ('dibangkitkan', 0.6649127006530762), ('ditaklukkan', 0.6625044345855713), ('diinvasi', 0.6576617360115051), ('dibinasakan', 0.6462154984474182), ('diperintah', 0.6419095993041992)]"
4,dikembalikan,"[('dialihkan', 0.783891499042511), ('diserahkan', 0.7753932476043701), ('dipindahkan', 0.7153695821762085), ('dihibahkan', 0.7033631801605225), ('dipulangkan', 0.695489227771759), ('mengembalikan', 0.6688840985298157), ('dipindah', 0.6683846712112427), ('dilimpahkan', 0.6588975191116333), ('disetorkan', 0.6560735106468201), ('dipulihkan', 0.6502513885498047)]"
4,direhabilitasi,"[('dipugar', 0.6636258363723755), ('diruntuhkan', 0.6492466926574707), ('dipulihkan', 0.6383296847343445), ('direstorasi', 0.6218576431274414), ('dirobohkan', 0.6165293455123901), ('digusur', 0.603751003742218), ('direnovasi', 0.5902426838874817), ('direformasi', 0.588432788848877), ('dibongkar', 0.5884263515472412), ('dirombak', 0.5880899429321289)]"
4,direstorasi,"[('dipugar', 0.8174058794975281), ('diruntuhkan', 0.7592220306396484), ('direkonstruksi', 0.7055440545082092), ('direnovasi', 0.6995648145675659), ('dirobohkan', 0.6837294101715088), ('diekskavasi', 0.6826651692390442), ('dibongkar', 0.6697795987129211), ('dihancurkan', 0.6590057015419006), ('digali', 0.6493129730224609), ('dipulihkan', 0.6368388533592224)]"
4,direkonstruksi,"[('dipugar', 0.7450886368751526), ('direstorasi', 0.705544114112854), ('direproduksi', 0.6899895071983337), ('digali', 0.6793169379234314), ('disalin', 0.6701407432556152), ('diperbaiki', 0.6592805981636047), ('diselesaikan', 0.65143221616745), ('diketemukan', 0.6482678651809692), ('dianalisa', 0.6477141380310059), ('dikarakterisasi', 0.6424068808555603)]"
4,direbut,"[('ditaklukkan', 0.872975766658783), ('ditaklukan', 0.8561132550239563), ('diduduki', 0.8239773511886597), ('dikepung', 0.7976565957069397), ('dikuasai', 0.7936102747917175), ('ditundukkan', 0.7808542251586914), ('direbutnya', 0.7760501503944397), ('diserbu', 0.7725741863250732), ('dicaplok', 0.7459975481033325), ('dirampas', 0.7348259687423706)]"
4,bubar,"[('dibubarkan', 0.7483944296836853), ('bubarnya', 0.7160807847976685), ('hengkang', 0.6112178564071655), ('berpisah', 0.6109350323677063), ('pembubaran', 0.5880187749862671), ('bangkrut', 0.5612470507621765), ('dibubarkannya', 0.5513943433761597), ('meredup', 0.5500915050506592), ('hiatus', 0.5414544939994812), ('ditiadakan', 0.5387781858444214)]"
4,pembubaran,"[('dibubarkannya', 0.7163464426994324), ('dibubarkan', 0.6943773627281189), ('bubarnya', 0.6789925694465637), ('pendirian', 0.6468079686164856), ('dibentuknya', 0.6238276362419128), ('dihapuskannya', 0.6111156940460205), ('reorganisasi', 0.6057233214378357), ('bubar', 0.5880187153816223), ('runtuhnya', 0.5852530002593994), ('reunifikasi', 0.5851622223854065)]"
4,dilikuidasi,"[('dibubarkan', 0.6883671879768372), ('dilebur', 0.6702653765678406), ('dibekukan', 0.6617692112922668), ('dinasionalisasi', 0.6450124382972717), ('direorganisasi', 0.6218013167381287), ('dimekarkan', 0.6183287501335144), ('dinegerikan', 0.6143484115600586), ('diprivatisasi', 0.5906979441642761), ('dihapuskan', 0.5861232280731201), ('dimerger', 0.5834105014801025)]"
4,dibentuk,"[('didirikan', 0.7598819732666016), ('terbentuk', 0.6569801568984985), ('disahkan', 0.6488656997680664), ('dibubarkan', 0.6354452967643738), ('dibentuknya', 0.5960569381713867), ('dideklarasikan', 0.5890626311302185), ('dibentuklah', 0.5859520435333252), ('membentuk', 0.5859513282775879), ('direorganisasi', 0.5776123404502869), ('diresmikan', 0.5716438889503479)]"
4,dihilangkan,"[('dihapus', 0.6956315636634827), ('dibersihkan', 0.6806595325469971), ('dikoreksi', 0.635267436504364), ('ditambahkan', 0.6321753263473511), ('terbaca', 0.627697229385376), ('diperbaiki', 0.6145033240318298), ('ditekan', 0.6100295782089233), ('terhapus', 0.6094769835472107), ('dimatikan', 0.6080610156059265), ('diperbaharui', 0.6042190194129944)]"
4,dicoret,"[('dihapus', 0.6194145679473877), ('dibebastugaskan', 0.47530871629714966), ('dipecat', 0.45751816034317017), ('diberhentikan', 0.4106505513191223), ('keluar', 0.406412810087204), ('dibesituakan', 0.4012637436389923), ('hengkang', 0.3958483338356018), ('dicabut', 0.3847077786922455), ('diskors', 0.3820343613624573), ('dinonaktifkan', 0.3796157240867615)]"
4,diperbarui,"[('diperbaharui', 0.8685279488563538), ('direvisi', 0.7320972084999084), ('diperbaiki', 0.6754171252250671), ('dimodifikasi', 0.6445004940032959), ('diamendemen', 0.616021454334259), ('memperbarui', 0.6119256615638733), ('diaktifkan', 0.6119182109832764), ('diperpanjang', 0.6093674302101135), ('diperluas', 0.6032969951629639), ('diupgrade', 0.5994648337364197)]"
4,terhapus,"[('terbaca', 0.6727568507194519), ('terlacak', 0.6311026811599731), ('teratasi', 0.6231343150138855), ('lenyap', 0.6210799813270569), ('dicek', 0.6155923008918762), ('dihilangkan', 0.6094769835472107), ('dikoreksi', 0.5962094664573669), ('diketahuinya', 0.5929080843925476), ('dilupakan', 0.5922480821609497), ('dipalsukan', 0.5854188799858093)]"
4,ditunda,"[('dibatalkan', 0.8282608985900879), ('tertunda', 0.8099919557571411), ('diundur', 0.7914697527885437), ('dihentikan', 0.7760800719261169), ('ditangguhkan', 0.7047310471534729), ('menunda', 0.6972517371177673), ('membatalkan', 0.6468281745910645), ('diperpanjang', 0.6395666599273682), ('terhenti', 0.6375328898429871), ('penundaan', 0.6281775236129761)]"
4,dibatalkan,"[('ditunda', 0.8282610177993774), ('dihentikan', 0.803784191608429), ('membatalkan', 0.7054835557937622), ('tertunda', 0.6941593885421753), ('ditangguhkan', 0.6848935484886169), ('pembatalan', 0.6823198199272156), ('ditolak', 0.6529913544654846), ('diundur', 0.6367055773735046), ('dicabut', 0.6217454671859741), ('ditiadakan', 0.6154611706733704)]"
4,diberhentikan,"[('dipecat', 0.7374321222305298), ('dicopot', 0.7122101187705994), ('diskors', 0.659455418586731), ('ditangguhkan', 0.6591724753379822), ('dilengserkan', 0.6541076898574829), ('disingkirkan', 0.6323534250259399), ('dibebaskan', 0.6227885484695435), ('didepak', 0.6143067479133606), ('digugat', 0.6097688674926758), ('dicabut', 0.6016493439674377)]"
4,dilengserkan,"[('digulingkan', 0.8614873886108398), ('dimakzulkan', 0.7931542992591858), ('dikudeta', 0.7698608040809631), ('disingkirkan', 0.7407768368721008), ('dicopot', 0.6955498456954956), ('dihasut', 0.6799109578132629), ('didepak', 0.6659539341926575), ('didesak', 0.6641231775283813), ('digugat', 0.6622419357299805), ('diracuni', 0.6596506834030151)]"
4,dilucuti,"[('disingkirkan', 0.7159985303878784), ('dirampas', 0.6630114316940308), ('dicopot', 0.6414607763290405), ('dicabut', 0.6308667063713074), ('merampas', 0.6287896037101746), ('disita', 0.6202585101127625), ('merelakan', 0.6074057221412659), ('mencopot', 0.6020329594612122), ('diampuni', 0.5973660349845886), ('dimusnahkan', 0.5903611183166504)]"
4,dicopot,"[('mencopot', 0.7394042015075684), ('disingkirkan', 0.7149157524108887), ('diberhentikan', 0.7122099995613098), ('dilengserkan', 0.6955498456954956), ('memangku', 0.6584845781326294), ('didepak', 0.6543809175491333), ('lengser', 0.6432076096534729), ('dilucuti', 0.6414607763290405), ('dipecat', 0.6324799656867981), ('dilepaskan', 0.6166043281555176)]"
4,diusir,"[('terusir', 0.8316795825958252), ('disingkirkan', 0.7109507918357849), ('dibebaskan', 0.7057845592498779), ('dikucilkan', 0.6884470582008362), ('diasingkan', 0.6662967801094055), ('mengusirnya', 0.6645827293395996), ('mengungsi', 0.6555703282356262), ('dirampas', 0.6547447443008423), ('kabur', 0.6516077518463135), ('mengusir', 0.6510146260261536)]"
4,dilepaskan,"[('dilepas', 0.7141714096069336), ('disingkirkan', 0.7049509882926941), ('diserap', 0.6814729571342468), ('dibebaskan', 0.6766752004623413), ('ditarik', 0.6660133004188538), ('dimuntahkan', 0.6542041897773743), ('dipisahkan', 0.6524310111999512), ('diturunkan', 0.6390241384506226), ('dicairkan', 0.6366586685180664), ('dimurnikan', 0.6360582113265991)]"
4,dibebaskan,"[('ditangkap', 0.7221876978874207), ('ditahan', 0.719188392162323), ('diusir', 0.7057844996452332), ('disingkirkan', 0.7023913264274597), ('membebaskannya', 0.6891900897026062), ('dipenjarakan', 0.6827004551887512), ('membebaskan', 0.6805569529533386), ('dilepaskan', 0.6766751408576965), ('diadili', 0.6634334325790405), ('dipenjara', 0.6607157588005066)]"
4,dimusnahkan,"[('dihancurkan', 0.7660718560218811), ('dihabisi', 0.7478581070899963), ('dirampas', 0.738506555557251), ('musnah', 0.7374246716499329), ('dibinasakan', 0.7319429516792297), ('ditundukkan', 0.7313108444213867), ('ditumpas', 0.7299720644950867), ('dilumpuhkan', 0.7284621000289917), ('dirusak', 0.7229675650596619), ('dipatahkan', 0.7200638651847839)]"
4,digulingkan,"[('dilengserkan', 0.8614873886108398), ('dikudeta', 0.7394962310791016), ('dimakzulkan', 0.7065022587776184), ('disingkirkan', 0.6821349859237671), ('diproklamasikan', 0.6811457276344299), ('penggulingan', 0.6806787848472595), ('menggulingkan', 0.6648673415184021), ('dibunuh', 0.6504178047180176), ('dijatuhkan', 0.6421183943748474), ('dipenjarakan', 0.6383660435676575)]"
4,ditundukkan,"[('ditaklukan', 0.8502500057220459), ('ditaklukkan', 0.8418514132499695), ('dipatahkan', 0.8058807253837585), ('direbut', 0.7808542847633362), ('ditumpas', 0.7762346267700195), ('diinvasi', 0.7682326436042786), ('ditenangkan', 0.7664284110069275), ('dihabisi', 0.7642484903335571), ('dihalau', 0.755710780620575), ('diambilalih', 0.7530161738395691)]"
4,dimaafkan,"[('dituruti', 0.7491978406906128), ('disuap', 0.7345138192176819), ('didamaikan', 0.7321939468383789), ('ditebus', 0.7294036746025085), ('dilenyapkan', 0.7171298265457153), ('diampuni', 0.712109386920929), ('dilanggar', 0.7068968415260315), ('dicontoh', 0.7047576308250427), ('disalahgunakan', 0.7039536237716675), ('disadarkan', 0.7031165957450867)]"
4,ditaati,"[('dipatuhi', 0.8928654789924622), ('dituruti', 0.71574866771698), ('diamalkan', 0.7062577605247498), ('dicontoh', 0.6911282539367676), ('dilanggar', 0.6909579634666443), ('dimaafkan', 0.6757565140724182), ('dijamin', 0.6697699427604675), ('diteladani', 0.6673344373703003), ('dihayati', 0.6621139049530029), ('dilawan', 0.6556137204170227)]"
4,dipaksakan,"[('dibenarkan', 0.6912342309951782), ('dilanggar', 0.6858948469161987), ('dijamin', 0.6519961953163147), ('disangkal', 0.6513273119926453), ('dilawan', 0.6478185057640076), ('disalahgunakan', 0.6472769379615784), ('dihindari', 0.6441915035247803), ('terpengaruhi', 0.6415392160415649), ('ditoleransi', 0.638036847114563), ('dicegah', 0.6379103660583496)]"
4,disalahgunakan,"[('dipalsukan', 0.7431930303573608), ('disangkal', 0.7222364544868469), ('dimanipulasi', 0.7211834192276001), ('dikesampingkan', 0.7185990214347839), ('dieksploitasi', 0.7183368802070618), ('diabaikan', 0.7166091799736023), ('dilawan', 0.7152761816978455), ('diganggu', 0.7148722410202026), ('dibayangkan', 0.7123207449913025), ('dimasuki', 0.7085127830505371)]"
4,diatasi,"[('teratasi', 0.8224504590034485), ('diredam', 0.819424569606781), ('dihindari', 0.8189036250114441), ('dicegah', 0.7929436564445496), ('diredakan', 0.7435789108276367), ('didamaikan', 0.74149090051651), ('direalisasikan', 0.7399877309799194), ('dipatahkan', 0.735940158367157), ('ditanggulangi', 0.7342528700828552), ('dideteksi', 0.7325426936149597)]"
4,dihindarkan,"[('dielakkan', 0.8483654856681824), ('dihindari', 0.8157918453216553), ('diminimalisasi', 0.7938911318778992), ('ditolerir', 0.7740585803985596), ('mentolerir', 0.759149968624115), ('ditoleransi', 0.7552966475486755), ('disimak', 0.7394644618034363), ('didamaikan', 0.7307332754135132), ('dimaklumi', 0.7304222583770752), ('dilacak', 0.7293146252632141)]"
4,dicegah,"[('diatasi', 0.79294353723526), ('diredam', 0.788228452205658), ('dihindari', 0.771465003490448), ('diredakan', 0.7514711022377014), ('disembuhkan', 0.7508150935173035), ('dipatahkan', 0.7414654493331909), ('dihambat', 0.7396693825721741), ('diobati', 0.7275551557540894), ('ditanggulangi', 0.7241772413253784), ('ditoleransi', 0.7241382598876953)]"
4,ditoleransi,"[('ditolerir', 0.8194116353988647), ('dihindari', 0.7599185109138489), ('dihindarkan', 0.7552966475486755), ('dielakkan', 0.7550612092018127), ('dihambat', 0.7338154911994934), ('ditembus', 0.7310141921043396), ('ditanggulangi', 0.7293610572814941), ('dicegah', 0.7241383194923401), ('diredam', 0.7237750291824341), ('dieksploitasi', 0.7147641777992249)]"
4,teratasi,"[('diatasi', 0.8224503993988037), ('dihindari', 0.7530227303504944), ('direalisasikan', 0.7335025072097778), ('ditanggulangi', 0.7065089344978333), ('dihindarkan', 0.7053985595703125), ('dideteksi', 0.6924924254417419), ('diredam', 0.6919119358062744), ('dicegah', 0.6865957975387573), ('terealisasikan', 0.6837090253829956), ('terlaksana', 0.6828485727310181)]"
4,dimaklumi,"[('difahami', 0.8081159591674805), ('diminimalisasi', 0.773271381855011), ('disimpulkan', 0.7676657438278198), ('dielakkan', 0.757869303226471), ('disimak', 0.7524611353874207), ('dihindari', 0.749930739402771), ('dimungkiri', 0.7441482543945312), ('dibayangkan', 0.7433449029922485), ('dicermati', 0.739733874797821), ('ditolerir', 0.7381410598754883)]"
4,ditolerir,"[('ditoleransi', 0.8194116950035095), ('diminimalisasi', 0.7886086702346802), ('dielakkan', 0.7769225835800171), ('dihindarkan', 0.7740586996078491), ('dikustomisasi', 0.7686983942985535), ('dilacak', 0.7650454044342041), ('ditanggulangi', 0.7529156804084778), ('difahami', 0.751223623752594), ('dihindari', 0.7495619058609009), ('disimak', 0.7486966252326965)]"
4,dielakkan,"[('dihindarkan', 0.8483654260635376), ('dimungkiri', 0.7941791415214539), ('difalsifikasi', 0.7790864706039429), ('ditolerir', 0.7769225239753723), ('dimaklumi', 0.7578693628311157), ('dipungkiri', 0.755196213722229), ('ditoleransi', 0.755061149597168), ('difahami', 0.748974084854126), ('didamaikan', 0.7466877698898315), ('dihindari', 0.7451921701431274)]"
4,dituruti,"[('dimaafkan', 0.7491979002952576), ('disuap', 0.7322512865066528), ('diacuhkan', 0.7309958338737488), ('direstui', 0.7181519269943237), ('ditaati', 0.7157485485076904), ('terbujuk', 0.7108851671218872), ('dihalangi', 0.710077702999115), ('dipatuhi', 0.7085601091384888), ('ditepati', 0.7078655362129211), ('dihiraukan', 0.7041923999786377)]"
4,dilawan,"[('dimanipulasi', 0.7817983031272888), ('ditembus', 0.7602353096008301), ('diredam', 0.757612943649292), ('didekati', 0.7512229681015015), ('ditandingi', 0.7498035430908203), ('dipatahkan', 0.748353123664856), ('dihabisi', 0.7339892387390137), ('ditenangkan', 0.7299785614013672), ('dihalangi', 0.7294323444366455), ('diberdayakan', 0.7240129709243774)]"
4,ditanggung,"[('dibiayai', 0.7376445531845093), ('dijamin', 0.7341641187667847), ('dibayarkan', 0.7200486660003662), ('dibayar', 0.706657886505127), ('dipungut', 0.7028136849403381), ('disumbang', 0.6892772316932678), ('dilunasi', 0.6740512251853943), ('ditebus', 0.6685283184051514), ('didanai', 0.6533514857292175), ('disokong', 0.6445273160934448)]"
4,ditebus,"[('diampuni', 0.7747489213943481), ('dibinasakan', 0.7346000671386719), ('dimaafkan', 0.7294037342071533), ('dimerdekakan', 0.719001829624176), ('dijamin', 0.7168973684310913), ('ditundukkan', 0.7157891392707825), ('ditipu', 0.7138436436653137), ('dibalas', 0.7057607769966125), ('dilunasi', 0.705110490322113), ('diperingatkan', 0.7038202881813049)]"
4,dikontrol,"[('dikendalikan', 0.8906583786010742), ('dipantau', 0.7707210779190063), ('diawasi', 0.7663478851318359), ('dihambat', 0.74372798204422), ('dikoordinasikan', 0.7202157974243164), ('difasilitasi', 0.7191847562789917), ('dilawan', 0.7164930701255798), ('dijembatani', 0.7154483199119568), ('disokong', 0.7087332606315613), ('dicakup', 0.7024049758911133)]"
4,disangkal,"[('dibantah', 0.7995327115058899), ('dibenarkan', 0.7679738998413086), ('dibayangkan', 0.7666735053062439), ('diverifikasi', 0.753229022026062), ('diungkap', 0.7528338432312012), ('dimungkiri', 0.7448568344116211), ('diklarifikasi', 0.7408782839775085), ('diabaikan', 0.7353626489639282), ('dimaklumi', 0.7274224162101746), ('diungkapkan', 0.7254168391227722)]"
4,dibayangkan,"[('dipahami', 0.7675542235374451), ('disangkal', 0.7666734457015991), ('dimengerti', 0.7634201049804688), ('dipikirkan', 0.7588492035865784), ('disimak', 0.7515072226524353), ('dimaklumi', 0.7433449029922485), ('dikatakan', 0.7424997091293335), ('difahami', 0.7363702654838562), ('dihindari', 0.7276021242141724), ('dibanggakan', 0.7242841720581055)]"
4,dipikirkan,"[('dibayangkan', 0.7588491439819336), ('dijawab', 0.7480698823928833), ('diungkap', 0.7337521910667419), ('diperjuangkan', 0.7177426218986511), ('dipahami', 0.7152931690216064), ('diperbuat', 0.714104950428009), ('disangkal', 0.7106443047523499), ('dimengerti', 0.6997776627540588), ('diterangkan', 0.6982338428497314), ('disalahgunakan', 0.6976737380027771)]"
4,terlaksana,"[('terwujud', 0.8400952219963074), ('terealisasi', 0.8036102056503296), ('terpenuhi', 0.7476506233215332), ('tercapai', 0.7444252967834473), ('direalisasikan', 0.7372616529464722), ('terealisasikan', 0.7043377161026001), ('teratasi', 0.6828485727310181), ('dituntaskan', 0.6798236966133118), ('terselesaikan', 0.6709766983985901), ('dihindari', 0.657594621181488)]"
4,tercapai,"[('terwujud', 0.7804175615310669), ('terlaksana', 0.744425356388092), ('terpenuhi', 0.7377742528915405), ('terealisasi', 0.6900132298469543), ('dicapai', 0.6685954332351685), ('mencapai', 0.6543089151382446), ('direalisasikan', 0.6484555602073669), ('teratasi', 0.6234727501869202), ('diperhitungkan', 0.6104191541671753), ('dirundingkan', 0.6094775795936584)]"
4,tercukupi,"[('terpenuhi', 0.6981067657470703), ('mencukupi', 0.6915294528007507), ('terpuaskan', 0.585084080696106), ('dikalkulasi', 0.5792335271835327), ('diimbangi', 0.5777149200439453), ('dikurangkan', 0.5762370824813843), ('terjamin', 0.5749046802520752), ('diusahakan', 0.5640093684196472), ('tercapai', 0.5619764924049377), ('dimaksimalkan', 0.558344304561615)]"
4,terpuaskan,"[('bersunat', 0.7327281832695007), ('ditepati', 0.7158654928207397), ('terpenuhi', 0.6979219913482666), ('terlahirkan', 0.6879655122756958), ('dimaafkan', 0.6854165196418762), ('memenuhinya', 0.6841749548912048), ('dielakkan', 0.670778751373291), ('dihiraukan', 0.6645099520683289), ('difalsifikasi', 0.6639838814735413), ('dimungkiri', 0.6559200882911682)]"
4,terealisasi,"[('terlaksana', 0.8036100268363953), ('terealisasikan', 0.7967782020568848), ('terwujud', 0.777213454246521), ('direalisasikan', 0.767543375492096), ('terpenuhi', 0.695891797542572), ('tercapai', 0.6900132298469543), ('terselesaikan', 0.6717609763145447), ('rampung', 0.6659221053123474), ('dituntaskan', 0.6592250466346741), ('diperbaharui', 0.6462500095367432)]"
4,mencukupi,"[('tercukupi', 0.691529393196106), ('terpenuhi', 0.6853106021881104), ('memadai', 0.6672065258026123), ('memenuhi', 0.6648178696632385), ('tersedianya', 0.6400780081748962), ('membebani', 0.623444676399231), ('memperhitungkan', 0.618183970451355), ('tertampung', 0.5968408584594727), ('terpakai', 0.592269241809845), ('terjamin', 0.5901264548301697)]"
4,terwujud,"[('terlaksana', 0.8400951623916626), ('tercapai', 0.7804173827171326), ('terealisasi', 0.777213454246521), ('direalisasikan', 0.7455728054046631), ('diwujudkan', 0.7152430415153503), ('terealisasikan', 0.6869282126426697), ('terpenuhi', 0.678961992263794), ('terselesaikan', 0.6564517021179199), ('teratasi', 0.6430675983428955), ('diupayakan', 0.6407058238983154)]"
